key_id,player_id,family_name,given_name,birth_date,female,goal_keeper,defender,midfielder,forward,count_tournaments,list_tournaments,player_wikipedia_link,tournament_id,tournament_name,year,start_date,host_country,age_at_tournament,total_goals,penalty,own_goal,matches_played,matches_started,matches_as_substitute,positions_played,team_id,played,wins,draws,losses,goals_for,goals_against,goal_difference,points,position,win_rate,avg_goals_per_match,avg_conceded_per_match
7147,P-78787,Otávio,not applicable,1995-02-09,0,0,0,1,0,1,2022,"https://en.wikipedia.org/wiki/Ot%C3%A1vio_(footballer,_born_1995)",WC-2022,2022 FIFA Men's World Cup,2022,2022-11-20,Qatar,27.0,0.0,0.0,0.0,3.0,3.0,0.0,center midfielder,T-58,3.0,2.0,0.0,1.0,6.0,4.0,2.0,6.0,1.0,0.6666666666666666,2.0,1.3333333333333333
7148,P-99177,Otayf,Abdullah,1992-08-03,0,0,0,1,0,2,"2018, 2022",https://en.wikipedia.org/wiki/Abdullah_Otayf,WC-2018,2018 FIFA Men's World Cup,2018,2018-06-14,Russia,25.0,0.0,0.0,0.0,3.0,3.0,0.0,"center midfielder, defensive midfielder",T-63,3.0,1.0,0.0,2.0,2.0,7.0,-5.0,3.0,3.0,0.3333333333333333,0.6666666666666666,2.3333333333333335
7149,P-10863,Otepa,Kalambay,1948-11-12,0,1,0,0,0,1,1974,https://en.wikipedia.org/wiki/Kalambay_Otepa,WC-1974,1974 FIFA Men's World Cup,1974,1974-06-13,West Germany,25.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,T-88,3.0,0.0,0.0,3.0,0.0,14.0,-14.0,0.0,4.0,0.0,0.0,4.666666666666667
7150,P-00489,Otero,Celso,1958-02-01,0,1,0,0,0,1,1986,https://en.wikipedia.org/wiki/Celso_Otero,WC-1986,1986 FIFA Men's World Cup,1986,1986-05-31,Mexico,28.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,T-84,3.0,0.0,2.0,1.0,2.0,7.0,-5.0,2.0,3.0,0.0,0.6666666666666666,2.3333333333333335
7151,P-20256,Otero,Jorge,1969-03-08,0,0,1,0,0,1,1994,https://en.wikipedia.org/wiki/Jorge_Otero,WC-1994,1994 FIFA Men's World Cup,1994,1994-06-17,United States,25.0,0.0,0.0,0.0,2.0,1.0,1.0,defender,T-73,3.0,1.0,2.0,0.0,6.0,4.0,2.0,5.0,2.0,0.3333333333333333,2.0,1.3333333333333333
7152,P-72499,Otuwe,Gift,1984-07-15,1,0,0,1,0,1,2007,https://en.wikipedia.org/wiki/Gift_Otuwe,WC-2007,2007 FIFA Women's World Cup,2007,2007-09-10,China,23.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,T-50,3.0,0.0,1.0,2.0,1.0,4.0,-3.0,1.0,4.0,0.0,0.3333333333333333,1.3333333333333333
7153,P-92129,Ou,Chuliang,1968-08-26,0,1,0,0,0,1,2002,https://en.wikipedia.org/wiki/Ou_Chuliang,WC-2002,2002 FIFA Men's World Cup,2002,2002-05-31,"Korea, Japan",33.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,T-14,3.0,0.0,0.0,3.0,0.0,9.0,-9.0,0.0,4.0,0.0,0.0,3.0
7154,P-74260,Ouadani,Lahcen,1959-07-14,0,0,1,0,0,1,1986,https://en.wikipedia.org/wiki/Lahcen_Ouadani,WC-1986,1986 FIFA Men's World Cup,1986,1986-05-31,Mexico,26.0,0.0,0.0,0.0,2.0,1.0,1.0,defender,T-47,3.0,1.0,2.0,0.0,3.0,1.0,2.0,4.0,1.0,0.3333333333333333,1.0,0.3333333333333333
7155,P-89115,Ouahabi,Leila,1993-03-22,1,0,1,0,0,1,2019,https://en.wikipedia.org/wiki/Leila_Ouahabi,WC-2019,2019 FIFA Women's World Cup,2019,2019-06-07,France,26.0,0.0,0.0,0.0,2.0,2.0,0.0,left back,T-73,3.0,1.0,1.0,1.0,3.0,2.0,1.0,4.0,2.0,0.3333333333333333,1.0,0.6666666666666666
7156,P-56643,Ouakili,Abderrahim,1970-12-11,0,0,0,0,1,1,1998,https://en.wikipedia.org/wiki/Abderrahim_Ouakili,WC-1998,1998 FIFA Men's World Cup,1998,1998-06-10,France,27.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,T-47,3.0,1.0,1.0,1.0,5.0,5.0,0.0,4.0,3.0,0.3333333333333333,1.6666666666666667,1.6666666666666667
7157,P-99251,Ouaraghli,Abdelkader,1943-01-01,0,1,0,0,0,1,1970,https://en.wikipedia.org/wiki/Abdelkader_Ouaraghli,WC-1970,1970 FIFA Men's World Cup,1970,1970-05-31,Mexico,27.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,T-47,3.0,0.0,1.0,2.0,2.0,6.0,-4.0,1.0,4.0,0.0,0.6666666666666666,2.0
7158,P-40619,Ounahi,Azzedine,2000-04-19,0,0,0,1,0,1,2022,https://en.wikipedia.org/wiki/Azzedine_Ounahi,WC-2022,2022 FIFA Men's World Cup,2022,2022-11-20,Qatar,22.0,0.0,0.0,0.0,7.0,6.0,1.0,"center midfielder, midfielder",T-47,3.0,2.0,1.0,0.0,4.0,1.0,3.0,7.0,1.0,0.6666666666666666,1.3333333333333333,0.3333333333333333
7159,P-22016,Ovalle,Luis,1988-09-07,0,0,1,0,0,1,2018,https://en.wikipedia.org/wiki/Luis_Ovalle,WC-2018,2018 FIFA Men's World Cup,2018,2018-06-14,Russia,29.0,0.0,0.0,0.0,1.0,1.0,0.0,left back,T-54,3.0,0.0,0.0,3.0,2.0,11.0,-9.0,0.0,4.0,0.0,0.6666666666666666,3.6666666666666665
7160,P-60896,Overath,Wolfgang,1943-09-29,0,0,0,1,0,3,"1966, 1970, 1974",https://en.wikipedia.org/wiki/Wolfgang_Overath,WC-1966,1966 FIFA Men's World Cup,1966,1966-07-11,England,22.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,T-86,3.0,2.0,1.0,0.0,7.0,1.0,6.0,5.0,1.0,0.6666666666666666,2.3333333333333335,0.3333333333333333
7161,P-56906,Overbeck,Carla,1968-05-09,1,0,1,0,0,3,"1991, 1995, 1999",https://en.wikipedia.org/wiki/Carla_Overbeck,WC-1991,1991 FIFA Women's World Cup,1991,1991-11-16,China,23.0,0.0,0.0,0.0,6.0,6.0,0.0,"defender, sweeper",T-83,3.0,3.0,0.0,0.0,11.0,2.0,9.0,6.0,1.0,1.0,3.6666666666666665,0.6666666666666666
7162,P-33834,Overmars,Marc,1973-03-29,0,0,0,1,1,2,"1994, 1998",https://en.wikipedia.org/wiki/Marc_Overmars,WC-1994,1994 FIFA Men's World Cup,1994,1994-06-17,United States,21.0,0.0,0.0,0.0,5.0,4.0,1.0,"midfielder, forward, right forward",T-48,3.0,2.0,0.0,1.0,4.0,3.0,1.0,6.0,1.0,0.6666666666666666,1.3333333333333333,1.0
7163,P-10740,Oviedo,Bryan,1990-02-18,0,0,1,0,0,2,"2018, 2022",https://en.wikipedia.org/wiki/Bryan_Oviedo,WC-2018,2018 FIFA Men's World Cup,2018,2018-06-14,Russia,28.0,0.0,0.0,0.0,2.0,2.0,0.0,left wing back,T-17,3.0,0.0,1.0,2.0,2.0,5.0,-3.0,1.0,4.0,0.0,0.6666666666666666,1.6666666666666667
7164,P-45194,Oviedo,Miguel,1950-10-12,0,0,0,1,0,1,1978,https://en.wikipedia.org/wiki/Miguel_Oviedo,WC-1978,1978 FIFA Men's World Cup,1978,1978-06-01,Argentina,27.0,0.0,0.0,0.0,1.0,0.0,1.0,midfielder,T-03,6.0,4.0,1.0,1.0,12.0,3.0,9.0,9.0,1.0,0.6666666666666666,2.0,0.5
7165,P-58375,Oviedo,Yael,1992-05-22,1,0,0,0,1,1,2019,https://en.wikipedia.org/wiki/Yael_Oviedo,WC-2019,2019 FIFA Women's World Cup,2019,2019-06-07,France,27.0,0.0,0.0,0.0,1.0,0.0,1.0,forward,T-03,3.0,0.0,2.0,1.0,3.0,4.0,-1.0,2.0,3.0,0.0,1.0,1.3333333333333333
7166,P-51130,Owen,Michael,1979-12-14,0,0,0,0,1,3,"1998, 2002, 2006",https://en.wikipedia.org/wiki/Michael_Owen,WC-1998,1998 FIFA Men's World Cup,1998,1998-06-10,France,18.0,2.0,0.0,0.0,4.0,2.0,2.0,"forward, center forward",T-28,3.0,2.0,0.0,1.0,5.0,2.0,3.0,6.0,2.0,0.6666666666666666,1.6666666666666667,0.6666666666666666
7167,P-08874,Owen,Syd,1922-02-28,0,0,0,1,0,1,1954,https://en.wikipedia.org/wiki/Syd_Owen,WC-1954,1954 FIFA Men's World Cup,1954,1954-06-16,Switzerland,32.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,T-28,2.0,1.0,1.0,0.0,6.0,4.0,2.0,3.0,1.0,0.5,3.0,2.0
7168,P-97589,Owu,George,1982-06-17,0,1,0,0,0,1,2006,https://en.wikipedia.org/wiki/George_Owu,WC-2006,2006 FIFA Men's World Cup,2006,2006-06-09,Germany,23.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,T-32,3.0,2.0,0.0,1.0,4.0,3.0,1.0,6.0,2.0,0.6666666666666666,1.3333333333333333,1.0
7169,P-70145,Owusu,Elisha,1997-11-07,0,0,0,1,0,1,2022,https://en.wikipedia.org/wiki/Elisha_Owusu,WC-2022,2022 FIFA Men's World Cup,2022,2022-11-20,Qatar,25.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,T-32,3.0,1.0,0.0,2.0,5.0,7.0,-2.0,3.0,4.0,0.3333333333333333,1.6666666666666667,2.3333333333333335
7170,P-06223,Owusu-Abeyie,Quincy,1986-04-15,0,0,0,1,0,1,2010,https://en.wikipedia.org/wiki/Quincy_Owusu-Abeyie,WC-2010,2010 FIFA Men's World Cup,2010,2010-06-11,South Africa,24.0,0.0,0.0,0.0,2.0,0.0,2.0,midfielder,T-32,3.0,1.0,1.0,1.0,2.0,2.0,0.0,4.0,2.0,0.3333333333333333,0.6666666666666666,0.6666666666666666
7171,P-36639,Oxlade-Chamberlain,Alex,1993-08-15,0,0,0,1,0,1,2014,https://en.wikipedia.org/wiki/Alex_Oxlade-Chamberlain,WC-2014,2014 FIFA Men's World Cup,2014,2014-06-12,Brazil,20.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,T-28,3.0,0.0,1.0,2.0,2.0,4.0,-2.0,1.0,4.0,0.0,0.6666666666666666,1.3333333333333333
7172,P-44850,Özalan,Alpay,1973-05-29,0,0,1,0,0,1,2002,https://en.wikipedia.org/wiki/Alpay_%C3%96zalan,WC-2002,2002 FIFA Men's World Cup,2002,2002-05-31,"Korea, Japan",29.0,0.0,0.0,0.0,5.0,5.0,0.0,"center back, right back",T-80,3.0,1.0,1.0,1.0,5.0,3.0,2.0,4.0,2.0,0.3333333333333333,1.6666666666666667,1.0
7173,P-04455,Özat,Ümit,1976-10-30,0,0,1,0,0,1,2002,https://en.wikipedia.org/wiki/%C3%9Cmit_%C3%96zat,WC-2002,2002 FIFA Men's World Cup,2002,2002-05-31,"Korea, Japan",25.0,0.0,0.0,0.0,2.0,2.0,0.0,center back,T-80,3.0,1.0,1.0,1.0,5.0,3.0,2.0,4.0,2.0,0.3333333333333333,1.6666666666666667,1.0
7174,P-98768,Ozawa,Junko,1973-07-12,1,1,0,0,0,1,1995,https://en.wikipedia.org/wiki/Junko_Ozawa,WC-1995,1995 FIFA Women's World Cup,1995,1995-06-05,Sweden,21.0,0.0,0.0,0.0,4.0,4.0,0.0,goal keeper,T-44,3.0,1.0,0.0,2.0,2.0,4.0,-2.0,3.0,3.0,0.3333333333333333,0.6666666666666666,1.3333333333333333
7175,P-05081,Özgültekin,Zafer,1975-03-10,0,1,0,0,0,1,2002,https://en.wikipedia.org/wiki/Zafer_%C3%96zg%C3%BCltekin,WC-2002,2002 FIFA Men's World Cup,2002,2002-05-31,"Korea, Japan",27.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,T-80,3.0,1.0,1.0,1.0,5.0,3.0,2.0,4.0,2.0,0.3333333333333333,1.6666666666666667,1.0
7176,P-12818,Özil,Mesut,1988-10-15,0,0,0,1,0,3,"2010, 2014, 2018",https://en.wikipedia.org/wiki/Mesut_%C3%96zil,WC-2010,2010 FIFA Men's World Cup,2010,2010-06-11,South Africa,21.0,1.0,0.0,0.0,7.0,7.0,0.0,attacking midfielder,T-31,3.0,2.0,0.0,1.0,5.0,1.0,4.0,6.0,1.0,0.6666666666666666,1.6666666666666667,0.3333333333333333
7177,P-11819,Paaske Sørensen,Cathrine,1978-06-14,1,0,0,1,0,1,2007,https://en.wikipedia.org/wiki/Cathrine_Paaske_S%C3%B8rensen,WC-2007,2007 FIFA Women's World Cup,2007,2007-09-10,China,29.0,2.0,0.0,0.0,3.0,3.0,0.0,center midfielder,T-22,3.0,1.0,0.0,2.0,4.0,4.0,0.0,3.0,3.0,0.3333333333333333,1.3333333333333333,1.3333333333333333
7178,P-67910,Paauwe,Bas,1911-10-04,0,0,0,1,0,2,"1934, 1938",https://en.wikipedia.org/wiki/Bas_Paauwe,WC-1934,1934 FIFA Men's World Cup,1934,1934-05-27,Italy,22.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,T-48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inf,0.0,0.0,0.0
7179,P-55768,Pablos,Natalia,1985-10-15,1,0,0,0,1,1,2015,https://en.wikipedia.org/wiki/Natalia_Pablos,WC-2015,2015 FIFA Women's World Cup,2015,2015-06-06,Canada,29.0,0.0,0.0,0.0,3.0,3.0,0.0,"right winger, center forward",T-73,3.0,0.0,1.0,2.0,2.0,4.0,-2.0,1.0,4.0,0.0,0.6666666666666666,1.3333333333333333
7180,P-97302,Pacheco,Jaime,1958-07-22,0,0,0,1,0,1,1986,https://en.wikipedia.org/wiki/Jaime_Pacheco,WC-1986,1986 FIFA Men's World Cup,1986,1986-05-31,Mexico,27.0,0.0,0.0,0.0,3.0,3.0,0.0,"center midfielder, midfielder",T-58,3.0,1.0,0.0,2.0,2.0,4.0,-2.0,2.0,4.0,0.3333333333333333,0.6666666666666666,1.3333333333333333
7181,P-19170,Pacheco,Pablo,,0,0,0,0,1,1,1930,https://en.wikipedia.org/wiki/Pablo_Pacheco,WC-1930,1930 FIFA Men's World Cup,1930,1930-07-13,Uruguay,,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,T-56,2.0,0.0,0.0,2.0,1.0,4.0,-3.0,0.0,3.0,0.0,0.5,2.0
7182,P-89577,Pachín,not applicable,1938-12-28,0,0,1,0,0,1,1962,https://en.wikipedia.org/wiki/Pach%C3%ADn,WC-1962,1962 FIFA Men's World Cup,1962,1962-05-30,Chile,23.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,T-73,3.0,1.0,0.0,2.0,2.0,3.0,-1.0,2.0,4.0,0.3333333333333333,0.6666666666666666,1.0
7183,P-49934,Pacho,William,2001-10-16,0,0,1,0,0,1,2022,https://en.wikipedia.org/wiki/William_Pacho,WC-2022,2022 FIFA Men's World Cup,2022,2022-11-20,Qatar,21.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,T-25,3.0,1.0,1.0,1.0,4.0,3.0,1.0,4.0,3.0,0.3333333333333333,1.3333333333333333,1.0
7184,P-71652,Padalino,Marco,1983-12-08,0,0,0,1,0,1,2010,https://en.wikipedia.org/wiki/Marco_Padalino,WC-2010,2010 FIFA Men's World Cup,2010,2010-06-11,South Africa,26.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,T-75,3.0,1.0,1.0,1.0,1.0,1.0,0.0,4.0,3.0,0.3333333333333333,0.3333333333333333,0.3333333333333333
7185,P-91914,Padilla,Aarón,1942-07-10,0,0,0,0,1,2,"1966, 1970",https://en.wikipedia.org/wiki/Aar%C3%B3n_Padilla_Guti%C3%A9rrez,WC-1966,1966 FIFA Men's World Cup,1966,1966-07-11,England,24.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,T-46,3.0,0.0,2.0,1.0,1.0,3.0,-2.0,2.0,3.0,0.0,0.3333333333333333,1.0
7186,P-76169,Paek,Sol-hui,1994-03-20,1,0,1,0,0,1,2011,https://en.wikipedia.org/wiki/Paek_Sol-hui,WC-2011,2011 FIFA Women's World Cup,2011,2011-06-26,Germany,17.0,0.0,0.0,0.0,1.0,0.0,1.0,defender,T-51,3.0,0.0,1.0,2.0,0.0,3.0,-3.0,1.0,3.0,0.0,0.0,1.0
7187,P-27772,Páez,Guillermo,1945-04-18,0,0,0,1,0,1,1974,https://en.wikipedia.org/wiki/Guillermo_P%C3%A1ez,WC-1974,1974 FIFA Men's World Cup,1974,1974-06-13,West Germany,29.0,0.0,0.0,0.0,3.0,3.0,0.0,center midfielder,T-13,3.0,0.0,2.0,1.0,1.0,2.0,-1.0,2.0,3.0,0.0,0.3333333333333333,0.6666666666666666
7188,P-28121,Páez,Raúl,1937-05-26,0,0,1,0,0,1,1962,https://en.wikipedia.org/wiki/Ra%C3%BAl_P%C3%A1ez,WC-1962,1962 FIFA Men's World Cup,1962,1962-05-30,Chile,25.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,T-03,3.0,1.0,1.0,1.0,2.0,3.0,-1.0,3.0,3.0,0.3333333333333333,0.6666666666666666,1.0
7189,P-81131,Pagal,Jean-Claude,1964-09-15,0,0,1,0,0,1,1990,https://en.wikipedia.org/wiki/Jean-Claude_Pagal,WC-1990,1990 FIFA Men's World Cup,1990,1990-06-08,Italy,25.0,0.0,0.0,0.0,3.0,1.0,2.0,"defender, midfielder",T-11,3.0,2.0,0.0,1.0,3.0,5.0,-2.0,4.0,1.0,0.6666666666666666,1.0,1.6666666666666667
7190,P-71464,Pagani,Marcelo,1941-08-19,0,0,0,0,1,1,1962,https://en.wikipedia.org/wiki/Marcelo_Pagani,WC-1962,1962 FIFA Men's World Cup,1962,1962-05-30,Chile,20.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,T-03,3.0,1.0,1.0,1.0,2.0,3.0,-1.0,3.0,3.0,0.3333333333333333,0.6666666666666666,1.0
7191,P-88002,Pagliuca,Gianluca,1966-12-18,0,1,0,0,0,3,"1990, 1994, 1998",https://en.wikipedia.org/wiki/Gianluca_Pagliuca,WC-1990,1990 FIFA Men's World Cup,1990,1990-06-08,Italy,23.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,T-41,3.0,3.0,0.0,0.0,4.0,0.0,4.0,6.0,1.0,1.0,1.3333333333333333,0.0
7192,P-01736,Pagnanini,Rubén,1949-01-31,0,0,1,0,0,1,1978,https://en.wikipedia.org/wiki/Rub%C3%A9n_Pagnanini,WC-1978,1978 FIFA Men's World Cup,1978,1978-06-01,Argentina,29.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,T-03,6.0,4.0,1.0,1.0,12.0,3.0,9.0,9.0,1.0,0.6666666666666666,2.0,0.5
7193,P-01287,Paine,Terry,1939-03-23,0,0,0,0,1,1,1966,https://en.wikipedia.org/wiki/Terry_Paine,WC-1966,1966 FIFA Men's World Cup,1966,1966-07-11,England,27.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,T-28,3.0,2.0,1.0,0.0,4.0,0.0,4.0,5.0,1.0,0.6666666666666666,1.3333333333333333,0.0
7194,P-25083,Paintsil,John,1981-06-15,0,0,1,1,0,2,"2006, 2010",https://en.wikipedia.org/wiki/John_Paintsil,WC-2006,2006 FIFA Men's World Cup,2006,2006-06-09,Germany,25.0,0.0,0.0,0.0,4.0,4.0,0.0,right back,T-32,3.0,2.0,0.0,1.0,4.0,3.0,1.0,6.0,2.0,0.6666666666666666,1.3333333333333333,1.0
7195,P-35746,Pak,Chol-jin,1985-09-05,0,0,1,0,0,1,2010,https://en.wikipedia.org/wiki/Pak_Chol-jin,WC-2010,2010 FIFA Men's World Cup,2010,2010-06-11,South Africa,24.0,0.0,0.0,0.0,3.0,3.0,0.0,center back,T-51,3.0,0.0,0.0,3.0,1.0,12.0,-11.0,0.0,4.0,0.0,0.3333333333333333,4.0
7196,P-64788,Pak,Doo-ik,1942-03-17,0,0,0,0,1,1,1966,https://en.wikipedia.org/wiki/Pak_Doo-ik,WC-1966,1966 FIFA Men's World Cup,1966,1966-07-11,England,24.0,1.0,0.0,0.0,0.0,0.0,0.0,Unknown,T-51,3.0,1.0,1.0,1.0,2.0,4.0,-2.0,3.0,2.0,0.3333333333333333,0.6666666666666666,1.3333333333333333
7197,P-14030,Pak,Jong-ae,1974-04-03,1,0,0,1,0,1,1999,https://en.wikipedia.org/wiki/Pak_Jong-ae,WC-1999,1999 FIFA Women's World Cup,1999,1999-06-19,United States,25.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,T-51,3.0,1.0,0.0,2.0,4.0,6.0,-2.0,3.0,3.0,0.3333333333333333,1.3333333333333333,2.0
7198,P-15227,Pak,Kum-chun,1978-02-22,1,0,0,0,1,1,2003,https://en.wikipedia.org/wiki/Pak_Kum-chun,WC-2003,2003 FIFA Women's World Cup,2003,2003-09-20,United States,25.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,T-51,3.0,1.0,0.0,2.0,3.0,4.0,-1.0,3.0,3.0,0.3333333333333333,1.0,1.3333333333333333
7199,P-69790,Pak,Kyong-sun,1985-06-23,1,0,0,0,1,1,2003,https://en.wikipedia.org/wiki/Pak_Kyong-sun,WC-2003,2003 FIFA Women's World Cup,2003,2003-09-20,United States,18.0,0.0,0.0,0.0,2.0,0.0,2.0,forward,T-51,3.0,1.0,0.0,2.0,3.0,4.0,-1.0,3.0,3.0,0.3333333333333333,1.0,1.3333333333333333
7200,P-48502,Pak,Li-sup,1944-01-06,0,0,1,0,0,1,1966,https://en.wikipedia.org/wiki/Pak_Li-sup,WC-1966,1966 FIFA Men's World Cup,1966,1966-07-11,England,22.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,T-51,3.0,1.0,1.0,1.0,2.0,4.0,-2.0,3.0,2.0,0.3333333333333333,0.6666666666666666,1.3333333333333333
7201,P-56547,Pak,Nam-chol,1985-07-02,0,0,0,1,0,1,2010,"https://en.wikipedia.org/wiki/Pak_Nam-chol_(footballer,_born_1985)",WC-2010,2010 FIFA Men's World Cup,2010,2010-06-11,South Africa,24.0,0.0,0.0,0.0,3.0,3.0,0.0,"center back, center midfielder",T-51,3.0,0.0,0.0,3.0,1.0,12.0,-11.0,0.0,4.0,0.0,0.3333333333333333,4.0
7202,P-47780,Pak,Nam-Chol,1988-10-03,0,0,1,0,0,1,2010,"https://en.wikipedia.org/wiki/Pak_Nam-chol_(footballer,_born_1988)",WC-2010,2010 FIFA Men's World Cup,2010,2010-06-11,South Africa,21.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,T-51,3.0,0.0,0.0,3.0,1.0,12.0,-11.0,0.0,4.0,0.0,0.3333333333333333,4.0
7203,P-87203,Pak,Seung-zin,1941-01-11,0,0,0,0,1,1,1966,https://en.wikipedia.org/wiki/Pak_Seung-zin,WC-1966,1966 FIFA Men's World Cup,1966,1966-07-11,England,25.0,2.0,0.0,0.0,0.0,0.0,0.0,Unknown,T-51,3.0,1.0,1.0,1.0,2.0,4.0,-2.0,3.0,2.0,0.3333333333333333,0.6666666666666666,1.3333333333333333
7204,P-21914,Pakos,George,1952-08-14,0,0,0,0,1,1,1986,https://en.wikipedia.org/wiki/George_Pakos,WC-1986,1986 FIFA Men's World Cup,1986,1986-05-31,Mexico,33.0,0.0,0.0,0.0,1.0,0.0,1.0,midfielder,T-12,3.0,0.0,0.0,3.0,0.0,5.0,-5.0,0.0,4.0,0.0,0.0,1.6666666666666667
7205,P-27419,Palacio,Rodrigo,1982-02-05,0,0,0,0,1,2,"2006, 2014",https://en.wikipedia.org/wiki/Rodrigo_Palacio,WC-2006,2006 FIFA Men's World Cup,2006,2006-06-09,Germany,24.0,0.0,0.0,0.0,1.0,0.0,1.0,forward,T-03,3.0,2.0,1.0,0.0,8.0,1.0,7.0,7.0,1.0,0.6666666666666666,2.6666666666666665,0.3333333333333333
7206,P-04237,Palacios,Diego,1999-07-12,0,0,1,0,0,1,2022,https://en.wikipedia.org/wiki/Diego_Palacios,WC-2022,2022 FIFA Men's World Cup,2022,2022-11-20,Qatar,23.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,T-25,3.0,1.0,1.0,1.0,4.0,3.0,1.0,4.0,3.0,0.3333333333333333,1.3333333333333333,1.0
7207,P-00848,Palacios,Ever,1969-01-18,0,0,1,0,0,1,1998,https://en.wikipedia.org/wiki/Ever_Palacios,WC-1998,1998 FIFA Men's World Cup,1998,1998-06-10,France,29.0,0.0,0.0,0.0,3.0,3.0,0.0,defender,T-16,3.0,1.0,0.0,2.0,1.0,3.0,-2.0,3.0,3.0,0.3333333333333333,0.3333333333333333,1.0
7208,P-40147,Palacios,Exequiel,1998-10-05,0,0,0,1,0,1,2022,https://en.wikipedia.org/wiki/Exequiel_Palacios,WC-2022,2022 FIFA Men's World Cup,2022,2022-11-20,Qatar,24.0,0.0,0.0,0.0,3.0,0.0,3.0,midfielder,T-03,3.0,2.0,0.0,1.0,5.0,2.0,3.0,6.0,1.0,0.6666666666666666,1.6666666666666667,0.6666666666666666
7209,P-73160,Palacios,Jerry,1981-11-01,0,0,0,0,1,2,"2010, 2014",https://en.wikipedia.org/wiki/Jerry_Palacios,WC-2010,2010 FIFA Men's World Cup,2010,2010-06-11,South Africa,28.0,0.0,0.0,0.0,2.0,1.0,1.0,"forward, center forward",T-35,3.0,0.0,1.0,2.0,0.0,3.0,-3.0,1.0,4.0,0.0,0.0,1.0
7210,P-23032,Palacios,Johnny,1986-12-20,0,0,1,0,0,1,2010,https://en.wikipedia.org/wiki/Johnny_Palacios,WC-2010,2010 FIFA Men's World Cup,2010,2010-06-11,South Africa,23.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,T-35,3.0,0.0,1.0,2.0,0.0,3.0,-3.0,1.0,4.0,0.0,0.0,1.0
7211,P-78692,Palacios,Valeria,1991-02-16,1,0,0,1,0,1,2015,https://en.wikipedia.org/wiki/Valeria_Palacios,WC-2015,2015 FIFA Women's World Cup,2015,2015-06-06,Canada,24.0,0.0,0.0,0.0,1.0,1.0,0.0,attacking midfielder,T-25,3.0,0.0,0.0,3.0,1.0,17.0,-16.0,0.0,4.0,0.0,0.3333333333333333,5.666666666666667
7212,P-15185,Palacios,Wilson,1984-07-29,0,0,0,1,0,2,"2010, 2014",https://en.wikipedia.org/wiki/Wilson_Palacios,WC-2010,2010 FIFA Men's World Cup,2010,2010-06-11,South Africa,25.0,0.0,0.0,0.0,3.0,3.0,0.0,center midfielder,T-35,3.0,0.0,1.0,2.0,0.0,3.0,-3.0,1.0,4.0,0.0,0.0,1.0
7213,P-98924,Pałasz,Andrzej,1960-07-22,0,0,0,1,0,2,"1982, 1986",https://en.wikipedia.org/wiki/Andrzej_Pa%C5%82asz,WC-1982,1982 FIFA Men's World Cup,1982,1982-06-13,Spain,21.0,0.0,0.0,0.0,2.0,1.0,1.0,"forward, midfielder",T-57,5.0,2.0,3.0,0.0,8.0,1.0,7.0,7.0,1.0,0.4,1.6,0.2
7214,P-80183,Palencia,Francisco,1973-04-28,0,0,0,0,1,2,"1998, 2002",https://en.wikipedia.org/wiki/Francisco_Palencia,WC-1998,1998 FIFA Men's World Cup,1998,1998-06-10,France,25.0,0.0,0.0,0.0,2.0,2.0,0.0,"forward, attacking midfielder",T-46,3.0,1.0,2.0,0.0,7.0,5.0,2.0,5.0,2.0,0.3333333333333333,2.3333333333333335,1.6666666666666667
